age,workclass,educational-num,occupation,hours-per-week,capital-gain,capital-loss,income
44,Private,9,Craft-repair,45,0,0,<=50K
41,Private,14,Exec-managerial,45,0,0,>50K
26,Private,11,Sales,45,3103,0,>50K
23,Private,9,Sales,40,0,0,>50K
37,Self-emp-not-inc,13,Prof-specialty,40,0,0,>50K
23,Private,13,Prof-specialty,50,13550,0,>50K
33,Private,10,Other-service,40,0,0,<=50K
44,Private,9,Craft-repair,40,0,0,>50K
21,Private,10,Protective-serv,30,2907,0,<=50K
36,Private,7,Exec-managerial,40,0,0,<=50K
44,Local-gov,13,Adm-clerical,40,5013,0,<=50K
23,Private,9,Other-service,40,0,0,<=50K
26,Private,9,Exec-managerial,40,0,0,<=50K
32,Private,3,Other-service,40,0,0,<=50K
31,Private,10,Handlers-cleaners,40,0,0,>50K
50,Local-gov,9,Exec-managerial,35,6497,0,<=50K
18,Self-emp-inc,10,Adm-clerical,20,0,0,<=50K
49,Private,13,Exec-managerial,50,0,0,>50K
59,Private,9,Other-service,40,0,0,<=50K
38,Private,9,Machine-op-inspct,28,0,0,<=50K
50,Self-emp-inc,10,Sales,55,0,0,<=50K
51,Self-emp-inc,10,Craft-repair,55,0,1672,<=50K
22,Private,10,Machine-op-inspct,35,0,0,<=50K
54,Private,9,Machine-op-inspct,40,0,0,>50K
37,Private,9,Transport-moving,40,0,0,<=50K
31,Private,13,Adm-clerical,60,0,0,<=50K
67,State-gov,13,Exec-managerial,40,0,0,<=50K
21,Private,10,Exec-managerial,40,0,0,<=50K
30,Private,9,Adm-clerical,40,0,0,<=50K
32,Local-gov,10,Protective-serv,50,0,0,<=50K
36,Private,11,Craft-repair,40,0,0,<=50K
33,Local-gov,13,Adm-clerical,40,0,0,<=50K
37,Private,9,Craft-repair,56,0,0,<=50K
29,Private,15,Prof-specialty,48,7298,0,>50K
26,Private,10,Sales,40,0,0,<=50K
51,Private,4,Prof-specialty,40,0,0,<=50K
39,Private,9,Machine-op-inspct,40,0,0,<=50K
18,Private,9,Other-service,30,0,0,<=50K
52,Private,8,Machine-op-inspct,40,0,1628,<=50K
31,Private,10,Farming-fishing,40,0,0,<=50K
45,Private,13,Exec-managerial,53,7298,0,>50K
38,Private,10,Machine-op-inspct,38,0,0,<=50K
21,Private,12,Sales,35,0,0,<=50K
33,Private,9,Handlers-cleaners,40,0,0,<=50K
39,Private,10,Craft-repair,40,0,0,<=50K
31,Private,9,Machine-op-inspct,40,0,0,<=50K
43,Private,13,Exec-managerial,50,0,1902,>50K
33,Self-emp-inc,13,Exec-managerial,45,7298,0,>50K
49,Self-emp-not-inc,9,Farming-fishing,60,0,0,<=50K
41,Private,9,Machine-op-inspct,40,0,0,<=50K
55,Self-emp-not-inc,10,Machine-op-inspct,40,0,0,<=50K
52,Private,10,Adm-clerical,37,0,0,<=50K
42,Private,13,Prof-specialty,40,0,0,<=50K
24,Private,10,Adm-clerical,30,0,0,<=50K
42,Private,9,Adm-clerical,52,0,0,<=50K
41,State-gov,13,Exec-managerial,40,7298,0,>50K
35,Private,9,Machine-op-inspct,40,0,0,<=50K
54,Federal-gov,14,Exec-managerial,42,0,0,>50K
24,Private,3,Handlers-cleaners,40,0,0,<=50K
57,Federal-gov,13,Exec-managerial,40,0,0,>50K
58,State-gov,14,Exec-managerial,40,15024,0,>50K
32,Private,9,Other-service,40,0,0,<=50K
22,Private,9,Sales,25,1055,0,<=50K
20,Private,9,Other-service,25,0,0,<=50K
26,Local-gov,9,Adm-clerical,20,0,0,<=50K
33,Private,7,Craft-repair,40,0,0,<=50K
19,Private,6,Sales,40,0,0,<=50K
50,Self-emp-not-inc,9,Other-service,20,15024,0,>50K
32,Private,9,Sales,40,0,0,<=50K
51,Local-gov,13,Transport-moving,40,0,0,>50K
18,Private,10,Sales,20,0,0,<=50K
35,Federal-gov,14,Exec-managerial,50,0,0,>50K
46,Private,9,Craft-repair,55,0,0,<=50K
37,Private,9,Sales,45,0,0,<=50K
45,Private,10,Adm-clerical,20,0,1902,>50K
63,Private,5,Handlers-cleaners,32,0,0,<=50K
53,Private,9,Other-service,10,0,0,<=50K
24,Private,9,Adm-clerical,40,0,0,<=50K
47,Private,9,Machine-op-inspct,40,0,0,<=50K
41,Private,9,Exec-managerial,40,0,0,<=50K
27,Private,9,Machine-op-inspct,40,6849,0,<=50K
35,Self-emp-inc,9,Exec-managerial,75,0,0,<=50K
19,Private,10,Adm-clerical,24,0,0,<=50K
47,Private,10,Other-service,35,0,0,<=50K
25,Federal-gov,13,Adm-clerical,40,0,1590,<=50K
59,Local-gov,15,Exec-managerial,40,0,0,>50K
28,Private,6,Machine-op-inspct,40,0,0,<=50K
21,Private,10,Exec-managerial,50,2463,0,<=50K
31,Private,9,Sales,40,0,0,<=50K
49,Private,9,Handlers-cleaners,40,0,0,<=50K
48,Local-gov,14,Prof-specialty,50,7688,0,>50K
60,Self-emp-not-inc,16,Sales,20,0,0,<=50K
33,Self-emp-not-inc,8,Transport-moving,40,0,0,<=50K
40,Private,9,Craft-repair,40,0,0,<=50K
42,Private,10,Craft-repair,52,0,0,<=50K
34,Private,9,Transport-moving,40,5013,0,<=50K
38,Federal-gov,11,Adm-clerical,52,0,0,<=50K
58,Self-emp-not-inc,10,Exec-managerial,70,0,0,>50K
52,Private,10,Sales,55,0,0,<=50K
22,Local-gov,10,Protective-serv,40,0,0,<=50K
24,Private,13,Farming-fishing,35,0,0,>50K
39,Private,9,Machine-op-inspct,40,0,0,<=50K
41,Private,14,Exec-managerial,55,99999,0,>50K
56,Private,5,Craft-repair,40,2580,0,<=50K
21,Private,9,Other-service,40,0,0,<=50K
29,Private,9,Sales,25,0,0,<=50K
45,Private,11,Other-service,10,0,0,<=50K
44,Local-gov,10,Protective-serv,80,0,0,>50K
54,Private,14,Prof-specialty,45,0,0,>50K
24,Private,10,Craft-repair,40,2174,0,<=50K
40,Private,13,Exec-managerial,50,0,0,<=50K
43,State-gov,13,Prof-specialty,60,99999,0,>50K
41,Self-emp-not-inc,7,Other-service,40,0,0,<=50K
32,Private,11,Adm-clerical,40,0,0,<=50K
31,Private,13,Adm-clerical,25,0,0,<=50K
26,Private,9,Adm-clerical,40,0,0,<=50K
50,State-gov,13,Craft-repair,40,0,0,>50K
62,Self-emp-inc,11,Exec-managerial,40,3137,0,<=50K
24,Private,9,Other-service,45,2885,0,<=50K
58,Private,13,Exec-managerial,65,0,0,>50K
44,Self-emp-inc,10,Craft-repair,40,0,0,>50K
44,Private,8,Other-service,40,0,0,<=50K
37,Self-emp-inc,10,Transport-moving,50,0,0,>50K
65,Self-emp-not-inc,4,Farming-fishing,40,2964,0,<=50K
33,Private,9,Craft-repair,40,0,0,>50K
56,Self-emp-not-inc,14,Prof-specialty,60,0,0,>50K
35,Private,14,Exec-managerial,48,0,1977,>50K
33,Private,13,Prof-specialty,40,0,1741,<=50K
35,Private,13,Tech-support,48,0,0,<=50K
47,Self-emp-not-inc,10,Exec-managerial,60,0,0,<=50K
35,Self-emp-not-inc,5,Craft-repair,96,0,0,<=50K
56,Private,10,Sales,40,0,0,<=50K
29,Self-emp-inc,14,Prof-specialty,40,0,0,<=50K
53,Self-emp-inc,15,Prof-specialty,50,7298,0,>50K
42,Private,11,Sales,25,0,0,<=50K
24,Private,13,Tech-support,50,0,0,<=50K
33,Private,9,Machine-op-inspct,40,0,0,<=50K
42,Private,6,Sales,45,0,0,<=50K
38,State-gov,10,Protective-serv,50,0,1887,>50K
32,Private,9,Machine-op-inspct,40,0,0,<=50K
20,Self-emp-not-inc,4,Craft-repair,20,0,0,<=50K
32,Private,9,Craft-repair,50,0,0,<=50K
28,Local-gov,10,Protective-serv,40,0,0,>50K
51,Private,9,Craft-repair,55,0,0,>50K
41,Local-gov,9,Other-service,30,0,0,<=50K
37,Local-gov,12,Other-service,50,0,0,<=50K
23,Private,9,Other-service,40,0,0,<=50K
40,Private,9,Craft-repair,40,0,0,<=50K
47,Private,6,Machine-op-inspct,40,0,0,<=50K
46,Self-emp-not-inc,9,Exec-managerial,50,0,0,<=50K
24,Private,13,Sales,40,0,0,<=50K
40,Private,9,Machine-op-inspct,28,0,0,<=50K
30,Self-emp-not-inc,9,Machine-op-inspct,60,0,0,<=50K
41,State-gov,15,Prof-specialty,52,0,0,>50K
37,State-gov,13,Adm-clerical,45,0,0,>50K
49,Federal-gov,9,Transport-moving,40,0,0,<=50K
41,Federal-gov,13,Exec-managerial,50,0,0,>50K
52,Local-gov,11,Exec-managerial,35,0,0,<=50K
23,Private,10,Sales,50,0,0,<=50K
34,Private,9,Craft-repair,40,1471,0,<=50K
25,State-gov,13,Exec-managerial,40,0,2444,>50K
44,Self-emp-inc,9,Craft-repair,45,0,0,>50K
31,Local-gov,9,Prof-specialty,33,0,0,<=50K
53,Private,13,Adm-clerical,40,0,0,<=50K
62,Private,9,Exec-managerial,50,0,0,<=50K
35,Private,13,Exec-managerial,55,0,1876,<=50K
30,Federal-gov,13,Prof-specialty,40,0,0,<=50K
48,State-gov,9,Adm-clerical,40,0,0,>50K
36,Private,13,Prof-specialty,40,0,0,>50K
32,Private,7,Other-service,33,0,0,<=50K
22,Private,10,Priv-house-serv,28,0,0,<=50K
19,Private,9,Prof-specialty,40,0,0,<=50K
26,Private,9,Adm-clerical,40,0,0,<=50K
56,State-gov,10,Exec-managerial,35,0,0,>50K
45,Private,4,Other-service,21,0,0,<=50K
23,Private,10,Adm-clerical,40,0,0,<=50K
31,Private,9,Handlers-cleaners,40,0,0,<=50K
30,Private,7,Sales,8,0,0,<=50K
42,Private,9,Handlers-cleaners,35,5013,0,<=50K
27,State-gov,15,Prof-specialty,60,0,0,<=50K
37,Private,13,Exec-managerial,50,0,0,>50K
31,Private,9,Machine-op-inspct,60,0,0,<=50K
33,Private,13,Prof-specialty,40,0,0,<=50K
64,Private,1,Handlers-cleaners,40,0,0,<=50K
32,Private,9,Other-service,40,0,0,<=50K
37,Private,10,Craft-repair,40,0,0,<=50K
25,Private,7,Transport-moving,40,0,0,<=50K
49,Private,9,Adm-clerical,40,4064,0,<=50K
36,Private,13,Prof-specialty,40,0,1902,>50K
67,Private,10,Handlers-cleaners,15,10566,0,<=50K
54,Private,9,Handlers-cleaners,40,0,0,>50K
45,Local-gov,16,Prof-specialty,40,0,0,>50K
30,Private,10,Craft-repair,40,0,0,<=50K
39,State-gov,9,Protective-serv,40,0,0,<=50K
57,Private,6,Other-service,20,0,0,<=50K
57,Private,6,Other-service,40,0,0,<=50K
23,Self-emp-not-inc,9,Farming-fishing,40,0,0,<=50K
49,Local-gov,9,Other-service,40,0,0,<=50K
46,State-gov,13,Prof-specialty,10,0,0,>50K
41,State-gov,13,Tech-support,43,0,0,<=50K
44,Private,11,Tech-support,45,0,0,<=50K
25,Private,13,Other-service,30,2463,0,<=50K
34,Local-gov,13,Craft-repair,45,0,0,>50K
24,Private,13,Sales,25,0,0,<=50K
32,Private,13,Exec-managerial,45,0,0,<=50K
27,Local-gov,9,Tech-support,50,0,0,>50K
67,Private,8,Machine-op-inspct,40,0,0,<=50K
36,Private,9,Craft-repair,40,0,0,<=50K
40,Private,10,Exec-managerial,48,0,1408,<=50K
24,Private,9,Transport-moving,40,0,0,<=50K
46,Private,13,Sales,40,0,1902,>50K
44,State-gov,9,Adm-clerical,38,0,0,<=50K
23,Self-emp-not-inc,10,Craft-repair,40,0,0,>50K
46,Private,15,Prof-specialty,90,0,0,<=50K
31,Private,11,Tech-support,40,0,0,<=50K
21,Local-gov,10,Protective-serv,40,0,0,<=50K
61,Private,9,Craft-repair,40,0,0,>50K
42,Private,13,Exec-managerial,40,0,0,>50K
21,State-gov,10,Other-service,16,0,0,<=50K
21,Private,1,Farming-fishing,25,0,0,<=50K
28,Local-gov,13,Prof-specialty,60,2354,0,<=50K
27,Local-gov,12,Prof-specialty,37,0,0,<=50K
32,Private,10,Other-service,25,0,2001,<=50K
47,Private,9,Handlers-cleaners,40,0,0,<=50K
22,Private,12,Exec-managerial,35,0,0,<=50K
56,Private,9,Tech-support,40,0,0,<=50K
20,Private,9,Other-service,40,0,0,<=50K
30,Private,10,Sales,40,0,0,<=50K
22,Private,10,Other-service,25,0,0,<=50K
28,Private,11,Craft-repair,45,7688,0,>50K
50,Private,14,Exec-managerial,55,0,0,>50K
66,State-gov,9,Machine-op-inspct,10,1424,0,<=50K
38,Private,10,Other-service,46,0,0,<=50K
62,Private,8,Exec-managerial,30,0,0,<=50K
36,Federal-gov,14,Tech-support,40,0,0,>50K
47,Private,6,Craft-repair,35,0,0,<=50K
25,Private,9,Tech-support,40,0,0,<=50K
26,Private,10,Transport-moving,40,0,0,<=50K
37,Private,7,Farming-fishing,40,0,0,<=50K
70,Self-emp-not-inc,4,Craft-repair,8,0,0,<=50K
52,Private,7,Transport-moving,40,0,0,<=50K
70,Private,5,Exec-managerial,18,0,0,<=50K
19,State-gov,9,Protective-serv,40,0,0,<=50K
23,Private,7,Craft-repair,3,0,0,<=50K
37,Private,7,Sales,40,0,0,<=50K
45,State-gov,10,Prof-specialty,40,0,0,<=50K
29,Private,13,Exec-managerial,50,0,0,>50K
56,Self-emp-not-inc,13,Exec-managerial,20,0,0,<=50K
50,Private,14,Tech-support,40,0,0,<=50K
20,Private,9,Adm-clerical,30,0,2001,<=50K
26,Private,13,Adm-clerical,40,0,0,<=50K
41,Self-emp-inc,15,Prof-specialty,60,0,2415,>50K
21,Private,9,Handlers-cleaners,40,0,0,<=50K
48,Self-emp-not-inc,3,Craft-repair,50,0,2042,<=50K
22,Private,10,Other-service,40,0,0,<=50K
37,State-gov,12,Other-service,35,0,0,<=50K
47,Private,10,Craft-repair,30,0,0,>50K
61,Private,13,Sales,40,0,0,<=50K
47,Local-gov,14,Prof-specialty,40,0,0,>50K
37,Private,9,Craft-repair,25,0,0,<=50K
46,State-gov,11,Adm-clerical,40,0,0,<=50K
42,Self-emp-not-inc,9,Sales,48,0,0,<=50K
41,Private,9,Adm-clerical,40,0,0,<=50K
33,Local-gov,5,Other-service,40,0,0,<=50K
24,Private,13,Prof-specialty,35,0,0,<=50K
27,Private,12,Tech-support,40,0,0,<=50K
40,Federal-gov,13,Exec-managerial,39,0,0,<=50K
56,Private,6,Machine-op-inspct,40,0,0,<=50K
35,Federal-gov,16,Prof-specialty,55,0,0,<=50K
24,Private,11,Craft-repair,40,0,0,<=50K
36,Private,10,Sales,50,0,0,<=50K
31,Private,13,Craft-repair,50,0,0,>50K
36,Private,9,Handlers-cleaners,40,0,0,<=50K
37,Private,9,Sales,40,0,0,>50K
26,Private,13,Prof-specialty,55,0,0,<=50K
20,Private,9,Protective-serv,40,0,0,<=50K
58,Private,13,Prof-specialty,40,0,0,>50K
45,State-gov,13,Prof-specialty,40,0,0,>50K
31,Private,13,Tech-support,40,0,0,<=50K
44,Private,15,Prof-specialty,60,99999,0,>50K
19,Local-gov,10,Prof-specialty,30,0,0,<=50K
54,Private,9,Tech-support,50,0,0,>50K
31,State-gov,14,Prof-specialty,40,0,1740,<=50K
27,Private,9,Craft-repair,35,0,0,<=50K
36,Private,10,Sales,40,5178,0,>50K
47,Federal-gov,10,Adm-clerical,40,0,1876,<=50K
35,Private,13,Exec-managerial,45,0,0,<=50K
42,Private,2,Adm-clerical,55,0,0,>50K
45,Private,13,Exec-managerial,40,0,0,<=50K
70,Private,9,Craft-repair,40,1455,0,<=50K
27,Local-gov,8,Other-service,44,0,0,<=50K
36,Private,9,Prof-specialty,60,0,0,>50K
23,Private,9,Machine-op-inspct,40,0,0,<=50K
25,Private,13,Exec-managerial,50,0,0,<=50K
45,Self-emp-not-inc,10,Craft-repair,45,7688,0,>50K
24,Private,9,Handlers-cleaners,30,0,0,<=50K
50,Private,9,Machine-op-inspct,44,0,1902,>50K
37,Private,9,Craft-repair,99,7688,0,>50K
31,Private,10,Adm-clerical,40,0,0,<=50K
26,Private,10,Adm-clerical,38,0,0,<=50K
41,Private,16,Prof-specialty,60,0,0,<=50K
50,Self-emp-inc,9,Exec-managerial,60,0,0,>50K
45,Self-emp-not-inc,9,Transport-moving,80,0,0,<=50K
54,Self-emp-not-inc,10,Sales,55,0,0,>50K
54,Private,9,Craft-repair,40,0,0,<=50K
38,Private,9,Machine-op-inspct,40,0,0,<=50K
22,Private,9,Sales,38,0,0,<=50K
43,Private,9,Machine-op-inspct,40,0,0,<=50K
30,Private,13,Tech-support,40,0,0,>50K
42,Private,9,Craft-repair,40,3325,0,<=50K
48,Private,10,Machine-op-inspct,40,0,0,>50K
56,Private,10,Transport-moving,35,0,0,>50K
21,Local-gov,10,Adm-clerical,36,0,0,<=50K
45,Private,13,Craft-repair,40,0,0,<=50K
37,Private,15,Exec-managerial,40,0,0,>50K
38,Local-gov,13,Prof-specialty,30,0,0,<=50K
34,Private,10,Sales,50,0,0,<=50K
29,Private,9,Protective-serv,40,0,0,<=50K
24,Private,9,Machine-op-inspct,40,0,0,<=50K
35,Private,12,Machine-op-inspct,55,0,0,<=50K
39,Self-emp-not-inc,6,Transport-moving,70,0,0,<=50K
57,Private,11,Other-service,40,0,0,<=50K
35,Self-emp-inc,13,Sales,50,0,0,<=50K
60,Private,9,Handlers-cleaners,32,0,0,<=50K
54,Private,9,Machine-op-inspct,40,0,0,<=50K
53,Self-emp-not-inc,13,Craft-repair,40,0,0,<=50K
23,Private,10,Exec-managerial,40,0,0,<=50K
57,Self-emp-not-inc,10,Exec-managerial,48,0,0,>50K
27,Self-emp-not-inc,6,Sales,48,0,0,<=50K
25,Private,9,Exec-managerial,40,0,0,<=50K
38,Private,9,Craft-repair,40,0,0,<=50K
48,Private,10,Sales,60,0,0,>50K
24,Private,9,Adm-clerical,45,0,0,<=50K
67,Self-emp-inc,10,Sales,40,0,0,<=50K
20,Private,9,Other-service,35,0,0,<=50K
38,Private,16,Prof-specialty,40,0,0,>50K
54,Private,4,Craft-repair,40,0,0,<=50K
20,Self-emp-not-inc,10,Farming-fishing,40,0,0,<=50K
57,Private,6,Exec-managerial,55,0,0,<=50K
34,Federal-gov,13,Exec-managerial,44,0,0,<=50K
34,Private,9,Craft-repair,49,0,0,<=50K
40,Private,9,Machine-op-inspct,40,0,0,<=50K
19,Local-gov,7,Handlers-cleaners,35,0,0,<=50K
35,Private,10,Protective-serv,56,0,0,<=50K
21,Private,9,Sales,40,0,0,<=50K
59,Local-gov,7,Other-service,40,0,0,<=50K
53,Private,10,Transport-moving,40,0,0,>50K
41,Self-emp-not-inc,11,Other-service,40,3103,0,>50K
59,Private,9,Transport-moving,55,0,0,<=50K
52,Private,2,Farming-fishing,40,0,0,<=50K
48,Private,3,Handlers-cleaners,40,0,0,<=50K
24,Private,8,Machine-op-inspct,40,0,0,<=50K
49,Private,15,Sales,40,0,0,>50K
19,Private,9,Adm-clerical,50,0,0,<=50K
50,Private,9,Other-service,40,0,0,<=50K
39,Private,12,Craft-repair,60,0,0,>50K
25,Private,9,Other-service,40,0,0,<=50K
66,Private,4,Other-service,40,0,0,<=50K
30,Private,10,Exec-managerial,40,4416,0,<=50K
49,Private,14,Exec-managerial,80,15024,0,>50K
40,Self-emp-not-inc,10,Craft-repair,45,0,0,<=50K
38,Private,6,Other-service,40,0,0,<=50K
25,Private,7,Craft-repair,40,0,0,<=50K
51,State-gov,9,Exec-managerial,37,0,0,>50K
23,Local-gov,13,Adm-clerical,40,0,0,<=50K
60,Self-emp-not-inc,5,Exec-managerial,67,0,1887,>50K
44,Private,9,Sales,60,27828,0,>50K
53,Self-emp-not-inc,15,Prof-specialty,60,25236,0,>50K
66,Self-emp-not-inc,13,Prof-specialty,20,0,0,>50K
44,Local-gov,11,Machine-op-inspct,40,0,0,<=50K
38,Private,9,Machine-op-inspct,40,0,0,>50K
30,Private,13,Adm-clerical,40,0,0,>50K
36,Private,9,Machine-op-inspct,42,3674,0,<=50K
38,Local-gov,10,Adm-clerical,40,0,0,>50K
31,Federal-gov,13,Exec-managerial,45,0,0,<=50K
26,Private,7,Transport-moving,35,0,0,<=50K
23,Private,10,Other-service,25,0,0,<=50K
58,State-gov,13,Adm-clerical,40,0,0,<=50K
44,Self-emp-not-inc,13,Exec-managerial,40,3137,0,<=50K
59,Self-emp-inc,15,Prof-specialty,40,99999,0,>50K
36,Local-gov,10,Exec-managerial,40,0,0,<=50K
42,Private,10,Other-service,52,8614,0,>50K
59,Local-gov,6,Prof-specialty,15,0,0,<=50K
22,Private,10,Farming-fishing,40,0,0,<=50K
40,Private,13,Sales,45,0,0,<=50K
36,Private,13,Prof-specialty,40,0,0,<=50K
49,Private,9,Adm-clerical,25,0,1977,>50K
38,Self-emp-not-inc,9,Exec-managerial,25,0,0,<=50K
48,Private,9,Craft-repair,40,0,0,<=50K
33,Private,12,Sales,46,0,0,<=50K
34,Self-emp-not-inc,11,Exec-managerial,40,0,0,<=50K
58,Local-gov,9,Other-service,40,0,0,<=50K
52,Private,6,Transport-moving,40,0,0,<=50K
45,Local-gov,10,Prof-specialty,47,0,1887,>50K
37,Private,4,Other-service,40,0,0,<=50K
48,Private,9,Machine-op-inspct,40,0,0,<=50K
40,Federal-gov,13,Craft-repair,40,0,0,>50K
29,Private,13,Sales,45,0,0,<=50K
33,Private,11,Tech-support,10,0,0,<=50K
48,Private,9,Tech-support,48,0,0,<=50K
36,Self-emp-not-inc,13,Exec-managerial,40,0,0,<=50K
31,Private,10,Machine-op-inspct,35,0,0,<=50K
41,Self-emp-not-inc,10,Craft-repair,50,0,0,<=50K
29,Federal-gov,13,Prof-specialty,40,0,0,<=50K
20,Private,10,Craft-repair,40,0,0,<=50K
53,Federal-gov,13,Exec-managerial,40,7298,0,>50K
37,Private,9,Sales,40,0,0,<=50K
28,Private,13,Other-service,35,0,0,<=50K
27,Private,13,Sales,40,0,0,<=50K
23,Private,10,Adm-clerical,40,0,0,<=50K
25,Private,11,Tech-support,56,0,0,>50K
63,Private,10,Prof-specialty,38,0,0,<=50K
65,Self-emp-not-inc,10,Sales,18,0,0,<=50K
32,Private,9,Other-service,40,0,0,<=50K
40,Private,9,Craft-repair,40,0,0,>50K
67,Private,9,Adm-clerical,40,0,0,<=50K
24,Local-gov,14,Prof-specialty,40,0,0,<=50K
53,State-gov,16,Prof-specialty,50,0,1902,>50K
37,Self-emp-inc,14,Prof-specialty,40,4787,0,>50K
44,State-gov,10,Tech-support,40,0,0,<=50K
47,Private,11,Exec-managerial,60,0,1887,>50K
62,Federal-gov,6,Handlers-cleaners,40,2829,0,<=50K
39,Private,12,Prof-specialty,60,0,0,<=50K
32,State-gov,10,Prof-specialty,40,0,0,<=50K
25,Private,13,Prof-specialty,40,0,0,>50K
30,Private,9,Exec-managerial,65,0,0,>50K
47,Private,14,Exec-managerial,50,0,0,>50K
40,Private,6,Craft-repair,40,0,0,<=50K
38,Private,9,Exec-managerial,40,0,0,<=50K
41,State-gov,14,Prof-specialty,40,0,0,>50K
21,Private,10,Sales,20,0,0,<=50K
32,State-gov,12,Prof-specialty,48,0,0,>50K
54,Private,4,Craft-repair,50,0,0,<=50K
31,Private,1,Handlers-cleaners,25,0,0,<=50K
42,Private,11,Prof-specialty,40,0,0,<=50K
23,Private,6,Handlers-cleaners,40,0,0,<=50K
18,Private,9,Sales,33,0,0,<=50K
37,Private,10,Sales,50,0,0,<=50K
53,State-gov,12,Adm-clerical,40,0,0,<=50K
50,Private,9,Prof-specialty,84,0,0,<=50K
64,Private,9,Adm-clerical,40,0,0,>50K
55,Private,14,Prof-specialty,60,0,0,<=50K
63,Private,13,Sales,40,7298,0,>50K
53,Private,10,Adm-clerical,45,4865,0,<=50K
18,Private,7,Adm-clerical,40,0,0,<=50K
33,Private,7,Craft-repair,40,0,0,<=50K
62,Private,7,Handlers-cleaners,40,0,0,<=50K
56,Private,14,Prof-specialty,48,15024,0,>50K
58,State-gov,14,Adm-clerical,43,15024,0,>50K
33,Private,6,Sales,38,0,0,<=50K
58,Private,9,Transport-moving,45,0,0,<=50K
44,Private,13,Craft-repair,50,0,0,>50K
28,Private,9,Craft-repair,35,0,0,<=50K
28,Private,9,Adm-clerical,40,0,0,<=50K
43,Private,13,Craft-repair,45,0,0,>50K
51,Private,9,Adm-clerical,40,0,0,<=50K
23,Private,10,Prof-specialty,52,0,0,<=50K
48,Self-emp-not-inc,9,Other-service,45,0,0,<=50K
45,Self-emp-inc,13,Exec-managerial,48,15024,0,>50K
48,Private,6,Transport-moving,70,0,0,<=50K
37,State-gov,9,Other-service,16,0,0,<=50K
34,Private,14,Adm-clerical,50,0,0,>50K
63,Self-emp-not-inc,10,Sales,60,0,1902,>50K
38,Private,4,Craft-repair,40,0,0,<=50K
29,Private,9,Tech-support,40,0,0,<=50K
33,Private,5,Machine-op-inspct,40,0,0,<=50K
47,Private,3,Other-service,40,0,0,<=50K
30,Private,5,Farming-fishing,30,0,0,<=50K
35,Private,10,Exec-managerial,40,0,0,<=50K
54,Self-emp-inc,13,Sales,40,0,2415,>50K
26,Private,14,Exec-managerial,50,6849,0,<=50K
39,Private,9,Craft-repair,54,0,0,<=50K
34,State-gov,9,Other-service,40,0,0,<=50K
55,Private,13,Machine-op-inspct,40,0,0,<=50K
33,Self-emp-not-inc,11,Farming-fishing,76,0,0,>50K
27,Private,6,Other-service,38,0,0,<=50K
53,Private,5,Handlers-cleaners,41,0,0,>50K
43,Private,10,Adm-clerical,40,0,0,<=50K
22,Private,9,Exec-managerial,40,0,0,<=50K
52,Private,13,Tech-support,50,0,0,<=50K
60,Private,4,Craft-repair,40,0,0,<=50K
55,Self-emp-not-inc,13,Sales,65,15024,0,>50K
39,Private,9,Tech-support,40,0,0,>50K
29,Private,13,Exec-managerial,40,0,1848,>50K
41,Self-emp-not-inc,9,Transport-moving,50,7298,0,>50K
61,Private,9,Transport-moving,40,0,0,<=50K
20,Private,10,Machine-op-inspct,35,0,0,<=50K
33,Private,13,Prof-specialty,40,0,0,<=50K
52,Private,9,Adm-clerical,40,0,0,>50K
40,Private,10,Craft-repair,40,0,0,>50K
31,Local-gov,15,Prof-specialty,99,0,0,<=50K
42,Private,13,Exec-managerial,50,7688,0,>50K
63,Private,9,Sales,21,0,0,<=50K
53,Private,7,Craft-repair,45,0,0,<=50K
34,State-gov,6,Craft-repair,40,0,0,>50K
48,Private,10,Craft-repair,40,1506,0,<=50K
49,Private,9,Other-service,24,0,0,<=50K
28,Local-gov,13,Prof-specialty,55,0,0,<=50K
44,Private,15,Prof-specialty,60,99999,0,>50K
27,Private,9,Transport-moving,40,0,0,>50K
49,Private,3,Machine-op-inspct,20,0,0,<=50K
34,Private,4,Priv-house-serv,30,0,0,<=50K
27,Self-emp-not-inc,13,Craft-repair,35,0,0,<=50K
38,Self-emp-not-inc,10,Craft-repair,36,0,0,<=50K
24,Private,13,Exec-managerial,40,0,0,<=50K
29,Private,10,Handlers-cleaners,48,0,1719,<=50K
39,Private,9,Sales,40,0,0,<=50K
50,Private,14,Craft-repair,40,0,0,>50K
42,Private,9,Craft-repair,42,0,0,>50K
44,State-gov,14,Exec-managerial,40,0,0,<=50K
58,Private,9,Sales,40,0,0,<=50K
25,Private,10,Adm-clerical,50,0,0,<=50K
23,Private,10,Other-service,35,0,0,<=50K
20,Private,10,Sales,40,0,0,<=50K
46,Self-emp-not-inc,10,Sales,45,0,0,<=50K
21,Private,9,Sales,35,0,0,<=50K
63,Private,6,Other-service,40,0,0,<=50K
38,Private,12,Craft-repair,40,4386,0,>50K
27,Private,10,Transport-moving,55,0,0,<=50K
41,Private,14,Other-service,50,0,0,>50K
43,Private,13,Exec-managerial,50,99999,0,>50K
39,State-gov,13,Exec-managerial,40,0,0,<=50K
56,Self-emp-inc,15,Prof-specialty,45,99999,0,>50K
44,State-gov,16,Prof-specialty,60,5013,0,<=50K
24,Private,10,Transport-moving,40,0,0,<=50K
